conversation_id,speaker,total_seconds,proportion,n_speakers_with_time,max_speaker_seconds,min_speaker_seconds,speaker_balance_ratio
bb271ad2-d89d-4c4c-a8c5-d30ff0e1295a,5eaecf0c3616515ad1eb1a5d,1111.159999999999,0.6236305675287358,2,1111.159999999999,670.599999999999,1.6569639129138094
bb271ad2-d89d-4c4c-a8c5-d30ff0e1295a,5f1b2282a3103e2caff2fd7b,670.599999999999,0.37636943247126425,2,1111.159999999999,670.599999999999,1.6569639129138094
bb46db0a-ddc3-4507-94ec-486cbdf9dafb,5e2f92e3484f9b5583eddcdb,801.2199999999993,0.43216215924659357,2,1052.7600000000002,801.2199999999993,1.3139462319962072
bb46db0a-ddc3-4507-94ec-486cbdf9dafb,5e4ce1b969ff371388c86078,1052.7600000000002,0.5678378407534065,2,1052.7600000000002,801.2199999999993,1.3139462319962072
bb648497-6a9f-4b55-a594-f6f5938f3d94,5e7315864f3331260bc56c05,573.3399999999996,0.3370347945189375,2,1127.7899999999988,573.3399999999996,1.9670527086894332
bb648497-6a9f-4b55-a594-f6f5938f3d94,5e8c4ef7d1aaec03d6486c80,1127.7899999999988,0.6629652054810625,2,1127.7899999999988,573.3399999999996,1.9670527086894332
bb7bd0c5-2af0-444f-bec0-ef5683a94669,58f0fca0d40252000192f201,1148.1599999999992,0.6512498511069136,2,1148.1599999999992,614.8500000000003,1.8673822883630133
bb7bd0c5-2af0-444f-bec0-ef5683a94669,5ea4a34e4085724768be21a7,614.8500000000003,0.34875014889308653,2,1148.1599999999992,614.8500000000003,1.8673822883630133
bbb922cf-5337-46d5-87f6-e93933d54dc7,5df3b781ff28a82967d0e41e,1149.779999999999,0.6041267122387967,2,1149.779999999999,753.4299999999993,1.5260608152051287
bbb922cf-5337-46d5-87f6-e93933d54dc7,5ee8f92c564e6212704b2315,753.4299999999993,0.39587328776120345,2,1149.779999999999,753.4299999999993,1.5260608152051287
bbc4cee1-25fb-4685-ae2a-b1e7e689f5fe,5f12a44dadcb8421418b6a80,558.7499999999986,0.3270106399166596,2,1149.9099999999987,558.7499999999986,2.0580044742729333
bbc4cee1-25fb-4685-ae2a-b1e7e689f5fe,5f289ddbb09b371e42173fe3,1149.9099999999987,0.6729893600833404,2,1149.9099999999987,558.7499999999986,2.0580044742729333
bc13c3ce-399c-4db4-bbd8-a6f21da2ad6e,558b7b06fdf99b21155f2c1b,837.2399999999997,0.48544376090775754,2,887.4499999999989,837.2399999999997,1.059970856624145
bc13c3ce-399c-4db4-bbd8-a6f21da2ad6e,5ec2feeb47c4471339d3b2ce,887.4499999999989,0.5145562390922425,2,887.4499999999989,837.2399999999997,1.059970856624145
bc407384-6ae0-4cbf-8bdd-5967aa01c1a8,5ebcb23a12a15210197d1d00,1631.7399999999984,0.6657011374206501,2,1631.7399999999984,819.4199999999984,1.9913353347489708
bc407384-6ae0-4cbf-8bdd-5967aa01c1a8,5eeacbef6580b820c71e449c,819.4199999999984,0.33429886257935,2,1631.7399999999984,819.4199999999984,1.9913353347489708
bc4262ab-08ce-4085-9609-10cf3aee883c,5df9d7c2451be5738da84e4d,2603.7499999999986,0.6486623169233915,2,2603.7499999999986,1410.2799999999977,1.8462645715744412
bc4262ab-08ce-4085-9609-10cf3aee883c,5e51dfe3618c57215938d7b7,1410.2799999999977,0.35133768307660856,2,2603.7499999999986,1410.2799999999977,1.8462645715744412
bc427c9e-28a4-47fd-bfca-a5f09dd13840,5dab7683c514d8001730ae4e,1333.5499999999995,0.6542879151395616,2,1333.5499999999995,704.6199999999992,1.892580397944993
bc427c9e-28a4-47fd-bfca-a5f09dd13840,5f4e7f5ac0126206d331b7b2,704.6199999999992,0.34571208486043836,2,1333.5499999999995,704.6199999999992,1.892580397944993
bc7b1681-1973-4033-8908-07c45c4de7a1,5cb929bfebd17d0017e7f848,966.6099999999968,0.3663732981594343,2,1671.709999999998,966.6099999999968,1.7294565543497413
bc7b1681-1973-4033-8908-07c45c4de7a1,5e322c53287816210062d0ac,1671.709999999998,0.6336267018405657,2,1671.709999999998,966.6099999999968,1.7294565543497413
bc7e2c9b-4435-412b-a9e8-78fe86437610,59e18a4fe75b450001a69007,1214.54,0.527881848764332,2,1214.54,1086.2400000000007,1.1181138606569443
bc7e2c9b-4435-412b-a9e8-78fe86437610,5cbf7734aae1180017942e45,1086.2400000000007,0.4721181512356681,2,1214.54,1086.2400000000007,1.1181138606569443
bc88484f-b39a-4935-8f0d-b96b7113d6cd,5dfa7f42fe10857dd1a8bfb1,840.5399999999995,0.4716967367210079,2,941.4099999999995,840.5399999999995,1.1200061864991553
bc88484f-b39a-4935-8f0d-b96b7113d6cd,5e9c8aace6eae81abf309d53,941.4099999999995,0.5283032632789921,2,941.4099999999995,840.5399999999995,1.1200061864991553
bc9b8e44-6ea0-4b80-a7b7-ae728e6f230f,5dd340e3e25acf34bf91032e,593.3399999999981,0.35119266055045817,2,1096.1599999999992,593.3399999999981,1.8474399164054383
bc9b8e44-6ea0-4b80-a7b7-ae728e6f230f,5dd3488e181abc35d131ef34,1096.1599999999992,0.6488073394495418,2,1096.1599999999992,593.3399999999981,1.8474399164054383
bcb7c44b-e360-4e14-a40c-91da05b6289e,5da20df461471f0014bb184e,553.0599999999991,0.3084224203793239,2,1240.1299999999985,553.0599999999991,2.2423064405308653
bcb7c44b-e360-4e14-a40c-91da05b6289e,5dc0ac2c441a2105cbb3bb0f,1240.1299999999985,0.691577579620676,2,1240.1299999999985,553.0599999999991,2.2423064405308653
bcc8e84d-65f7-4b6c-ad9a-dfb33de44872,55cb7fdafdf99b3c26ae4d4a,844.4899999999982,0.5209910360101919,2,844.4899999999982,776.4399999999974,1.0876436041419826
bcc8e84d-65f7-4b6c-ad9a-dfb33de44872,5e71556788152e079f80b73b,776.4399999999974,0.479008963989808,2,844.4899999999982,776.4399999999974,1.0876436041419826
bce0bc62-239e-4fdd-b2b8-252a4a6df717,5d98077e74f4a002ea9a8c40,856.749999999999,0.6160167962093487,2,856.749999999999,534.0399999999993,1.6042805782338405
bce0bc62-239e-4fdd-b2b8-252a4a6df717,5eebff91bd2957196e75d9c7,534.0399999999993,0.3839832037906514,2,856.749999999999,534.0399999999993,1.6042805782338405
bcff5a59-2fa4-4566-a962-d69d78823a06,5d8d821215875e001482ece7,635.6499999999999,0.3941722166412423,2,976.9699999999993,635.6499999999999,1.536962164713285
bcff5a59-2fa4-4566-a962-d69d78823a06,5efb5f77ef19f50a68564191,976.9699999999993,0.6058277833587576,2,976.9699999999993,635.6499999999999,1.536962164713285
bd0aaafb-f27f-408e-b8af-b41c879338cb,5e7e70c583c34c53f6c643db,834.6699999999994,0.37274866806893464,2,1404.5599999999977,834.6699999999994,1.682772832376866
bd0aaafb-f27f-408e-b8af-b41c879338cb,5eea4a214c865810724760f1,1404.5599999999977,0.6272513319310654,2,1404.5599999999977,834.6699999999994,1.682772832376866
bd255963-943c-4f04-a18a-cbc402817dd8,5c91c693765dad0016f8495c,1048.0299999999993,0.37843215136852765,2,1721.3699999999978,1048.0299999999993,1.642481608350905
bd255963-943c-4f04-a18a-cbc402817dd8,5cf6231511ba980001e3aa3d,1721.3699999999978,0.6215678486314724,2,1721.3699999999978,1048.0299999999993,1.642481608350905
bd4ad98c-7188-477a-bdaf-123eaa08b6f6,5dd4070a57a7e13efe25534a,642.0499999999992,0.3784958026787396,2,1054.2699999999995,642.0499999999992,1.6420372245152262
bd4ad98c-7188-477a-bdaf-123eaa08b6f6,5ef54b31234db61ac1c7fdb0,1054.2699999999995,0.6215041973212603,2,1054.2699999999995,642.0499999999992,1.6420372245152262
bd4ae90f-30f8-4d5f-86fb-2957934230be,57af9cdda169b50001a434e3,583.8499999999998,0.3466589875431951,2,1100.3699999999994,583.8499999999998,1.884679284062687
bd4ae90f-30f8-4d5f-86fb-2957934230be,5a791168f49c9a0001f31061,1100.3699999999994,0.6533410124568049,2,1100.3699999999994,583.8499999999998,1.884679284062687
bd64f802-6d27-4377-9e91-821a58f50fe9,5e4589f0dc89f106ff742885,1400.1999999999994,0.6009416268599705,2,1400.1999999999994,929.8099999999995,1.5058990546455728
bd64f802-6d27-4377-9e91-821a58f50fe9,5f07ec0ec025b5421c3e3379,929.8099999999995,0.3990583731400294,2,1400.1999999999994,929.8099999999995,1.5058990546455728
bdb13e03-5ebc-4bf7-9676-c5f12146454d,5df9d7c2451be5738da84e4d,1415.1699999999987,0.8022505668934248,2,1415.1699999999987,348.8299999999982,4.056904509359877
bdb13e03-5ebc-4bf7-9676-c5f12146454d,5eec1b5d66afb73e27bb8c96,348.8299999999982,0.1977494331065753,2,1415.1699999999987,348.8299999999982,4.056904509359877
be788bd7-a0b2-4075-8c0d-d18a7fe841cb,5a791168f49c9a0001f31061,3801.9999999999995,0.7143004758871925,2,3801.9999999999995,1520.6899999999991,2.500180838961262
be788bd7-a0b2-4075-8c0d-d18a7fe841cb,5d446af8687d6c0019c0ca03,1520.6899999999991,0.2856995241128075,2,3801.9999999999995,1520.6899999999991,2.500180838961262
be833fa5-7aee-4eb7-a004-ce74a2918492,571cea664ca277001153c045,1023.3299999999995,0.6476772151898732,2,1023.3299999999995,556.6700000000003,1.8383063574469594
be833fa5-7aee-4eb7-a004-ce74a2918492,5f612984e5033f09587f0faf,556.6700000000003,0.3523227848101268,2,1023.3299999999995,556.6700000000003,1.8383063574469594
